,prescriber_st,POPESTIMATE2018,class,year_month,trx,qty,DDD,DDDper1000
0,AK,736624.0,Aminoglycosides,201801,23.537000000000003,641.9236,101.68466450000001,0.14
1,AK,736624.0,Aminoglycosides,201802,32.7956,1949.8128000000002,309.391466,0.42
2,AK,736624.0,Aminoglycosides,201803,37.927,1953.3242,320.93337349999996,0.44
3,AK,736624.0,Aminoglycosides,201804,33.0552,3471.4214,589.0652985500001,0.8
4,AK,736624.0,Aminoglycosides,201805,29.054299999999998,1087.0280000000002,173.14953575,0.24
5,AK,736624.0,Aminoglycosides,201806,24.331899999999997,318.6216,37.66574434,0.05
6,AK,736624.0,Aminoglycosides,201807,33.8236,2018.9802,291.71119325,0.4
7,AK,736624.0,Aminoglycosides,201808,25.1883,1416.0176,184.30645905,0.25
8,AK,736624.0,Aminoglycosides,201809,20.7867,2859.5045999999998,422.97231231,0.57
9,AK,736624.0,Aminoglycosides,201810,38.333,1271.6574,131.24309394,0.18
10,AK,736624.0,Aminoglycosides,201811,42.2733,1859.3694,257.3979845,0.35
11,AK,736624.0,Aminoglycosides,201812,18.4988,184.94119999999998,25.03028,0.03
12,AK,736624.0,Broad-spectrum Penicillins,201801,11250.194,633073.9261,108275.41236333334,146.99
13,AK,736624.0,Broad-spectrum Penicillins,201802,9901.9198,618133.2722000001,95060.57696333334,129.05
14,AK,736624.0,Broad-spectrum Penicillins,201803,10015.3722,578347.1116000001,95437.07518166666,129.56
15,AK,736624.0,Broad-spectrum Penicillins,201804,9200.226,497745.7815,86498.26815833333,117.43
16,AK,736624.0,Broad-spectrum Penicillins,201805,9177.5987,504381.753,86422.683615,117.32
17,AK,736624.0,Broad-spectrum Penicillins,201806,7451.4221,340597.1928,68855.41876666667,93.47
18,AK,736624.0,Broad-spectrum Penicillins,201807,6636.6948,286816.4032,61409.707515,83.37
19,AK,736624.0,Broad-spectrum Penicillins,201808,7244.1444,292424.6162,66713.05030333334,90.57
20,AK,736624.0,Broad-spectrum Penicillins,201809,7318.3288,352653.55429999996,67806.703565,92.05
21,AK,736624.0,Broad-spectrum Penicillins,201810,8653.3173,428018.2731,81216.228725,110.25
22,AK,736624.0,Broad-spectrum Penicillins,201811,8639.5528,470847.583,80226.98799333333,108.91
23,AK,736624.0,Broad-spectrum Penicillins,201812,9335.7308,531014.9617,87393.47353333334,118.64
24,AK,736624.0,Carbapenems,201811,1.0589,14.8246,4.941533333333333,0.01
25,AK,736624.0,Cephalosporins,201801,4402.233200000001,181404.4259,32655.34406706,44.33
26,AK,736624.0,Cephalosporins,201802,3623.4742,153942.8841,27540.530999320003,37.39
27,AK,736624.0,Cephalosporins,201803,4207.737,173730.7194,31551.484207100002,42.83
28,AK,736624.0,Cephalosporins,201804,3886.2223,160578.0264,28207.5611557,38.29
29,AK,736624.0,Cephalosporins,201805,4085.7031,167437.8568,29972.83027236,40.69
30,AK,736624.0,Cephalosporins,201806,3970.9052,161669.1522,29027.79906628,39.41
31,AK,736624.0,Cephalosporins,201807,3945.9875,157201.4191,27906.7506915,37.88
32,AK,736624.0,Cephalosporins,201808,3962.5556,145730.57009999998,28452.423257799997,38.63
33,AK,736624.0,Cephalosporins,201809,3789.7358,143623.8883,27643.12815326,37.53
34,AK,736624.0,Cephalosporins,201810,4001.1542,158143.1184,29178.48793966,39.61
35,AK,736624.0,Cephalosporins,201811,3809.6336,150380.4309,28291.75925222,38.41
36,AK,736624.0,Cephalosporins,201812,3988.3275,155531.4468,29344.70754628,39.84
37,AK,736624.0,Glycopeptides,201801,33.6515,1300.1951,96.36556875,0.13
38,AK,736624.0,Glycopeptides,201802,26.1274,1497.9364,100.5627,0.14
39,AK,736624.0,Glycopeptides,201803,44.9915,2196.7744000000002,306.12748750000003,0.42
40,AK,736624.0,Glycopeptides,201804,35.0456,1624.2953,117.47958125,0.16
41,AK,736624.0,Glycopeptides,201805,40.4436,2169.9777,142.62840635737777,0.19
42,AK,736624.0,Glycopeptides,201806,45.9915,2560.5461,168.4326189840507,0.23
43,AK,736624.0,Glycopeptides,201807,49.777800000000006,2473.5144,270.2808125372529,0.37
44,AK,736624.0,Glycopeptides,201808,64.5277,3381.254,213.64246899053828,0.29
45,AK,736624.0,Glycopeptides,201809,47.5274,1960.6579000000002,125.43178755852803,0.17
46,AK,736624.0,Glycopeptides,201810,52.0818,2636.6823,252.74393125,0.34
47,AK,736624.0,Glycopeptides,201811,57.0353,2940.8331,178.4999564510148,0.24
48,AK,736624.0,Glycopeptides,201812,54.245400000000004,3425.1513999999997,318.7681378103232,0.43
49,AK,736624.0,Macrolides,201801,8691.5347,118092.9712,54591.42201555,74.11
50,AK,736624.0,Macrolides,201802,7176.5549,108059.7973,44461.82303,60.36
51,AK,736624.0,Macrolides,201803,7103.576,109419.9367,45007.0937767,61.1
52,AK,736624.0,Macrolides,201804,6254.1534,102788.8247,40111.14126779094,54.45
53,AK,736624.0,Macrolides,201805,6097.2816,101898.1799,38828.80188175,52.71
54,AK,736624.0,Macrolides,201806,5078.4144,91145.2152,33488.0240278,45.46
55,AK,736624.0,Macrolides,201807,4344.0541,82103.8852,28475.36391355,38.66
56,AK,736624.0,Macrolides,201808,4906.4923,94663.7857,32628.351049999997,44.29
57,AK,736624.0,Macrolides,201809,5348.701,86313.47320000001,34403.28416123438,46.7
58,AK,736624.0,Macrolides,201810,6063.1898,96138.9801,38973.57608435,52.91
59,AK,736624.0,Macrolides,201811,5745.0562,92577.9261,35942.5847041,48.79
60,AK,736624.0,Macrolides,201812,6206.9018,98243.1669,40048.8899889,54.37
61,AK,736624.0,Narrow-spectrum Penicillins,201801,837.5043000000001,35205.1669,5806.527125,7.88
62,AK,736624.0,Narrow-spectrum Penicillins,201802,757.1589,31470.9736,5455.3317,7.41
63,AK,736624.0,Narrow-spectrum Penicillins,201803,811.0229,30490.4198,5714.8516625,7.76
64,AK,736624.0,Narrow-spectrum Penicillins,201804,748.4588,27385.231200000002,5386.3420375,7.31
65,AK,736624.0,Narrow-spectrum Penicillins,201805,693.3867,28171.7417,4936.408100000001,6.7
66,AK,736624.0,Narrow-spectrum Penicillins,201806,657.9694,25201.0168,4785.3512875,6.5
67,AK,736624.0,Narrow-spectrum Penicillins,201807,653.6332,23513.511000000002,4906.4361,6.66
68,AK,736624.0,Narrow-spectrum Penicillins,201808,753.7611,28600.0745,5439.08695,7.38
69,AK,736624.0,Narrow-spectrum Penicillins,201809,639.742,24655.4282,4646.47585,6.31
70,AK,736624.0,Narrow-spectrum Penicillins,201810,700.5965,26620.2958,4942.170825,6.71
71,AK,736624.0,Narrow-spectrum Penicillins,201811,744.8134,28459.145800000002,5368.535125,7.29
72,AK,736624.0,Narrow-spectrum Penicillins,201812,708.2274,27316.828,5184.5442125,7.04
73,AK,736624.0,Others,201801,5.7721,586.2742999999999,46.3549162174,0.06
74,AK,736624.0,Others,201802,5.6762,572.3241,44.2593363078,0.06
75,AK,736624.0,Others,201803,4.9464,147.1566,34.5782994,0.05
76,AK,736624.0,Others,201804,7.6705000000000005,1385.901,97.87539082158,0.13
77,AK,736624.0,Others,201805,7.7573,50.5786,15.571880096533894,0.02
78,AK,736624.0,Others,201806,4.9089,252.46030000000002,21.83532506857014,0.03
79,AK,736624.0,Others,201807,4.9774,361.17339999999996,25.157077670234248,0.03
80,AK,736624.0,Others,201808,9.8479,118.3548,17.427159542012696,0.02
81,AK,736624.0,Others,201809,8.8574,118.0114,16.5471794701262,0.02
82,AK,736624.0,Others,201810,11.4461,1059.2626,96.65783375980047,0.13
83,AK,736624.0,Others,201811,3.6521,449.5692,33.4287571361051,0.05
84,AK,736624.0,Others,201812,5.7677,965.3228,72.62362038894888,0.1
85,AK,736624.0,Oxazolidinones,201801,11.9793,350.7792,175.3896,0.24
86,AK,736624.0,Oxazolidinones,201802,13.1998,198.4582,99.2291,0.13
87,AK,736624.0,Oxazolidinones,201803,12.3939,315.9959,157.99795,0.21
88,AK,736624.0,Oxazolidinones,201804,17.055300000000003,297.7424,148.8712,0.2
89,AK,736624.0,Oxazolidinones,201805,17.8399,478.7888,239.3944,0.32
90,AK,736624.0,Oxazolidinones,201806,18.5882,278.5452,139.2726,0.19
91,AK,736624.0,Oxazolidinones,201807,10.027199999999999,250.3111,125.15555,0.17
92,AK,736624.0,Oxazolidinones,201808,4.9207,110.7812,55.3906,0.08
93,AK,736624.0,Oxazolidinones,201809,9.7003,244.85879999999997,122.42939999999999,0.17
94,AK,736624.0,Oxazolidinones,201810,20.3868,441.2326,220.6163,0.3
95,AK,736624.0,Oxazolidinones,201811,6.8652,186.0076,95.0038,0.13
96,AK,736624.0,Oxazolidinones,201812,9.1416,230.364,118.182,0.16
97,AK,736624.0,Quinolones,201801,2537.1033,33732.9504,21622.2893,29.35
98,AK,736624.0,Quinolones,201802,2095.0174,28367.9622,18103.58065,24.58
99,AK,736624.0,Quinolones,201803,2309.111,31951.4477,19400.00782,26.34
100,AK,736624.0,Quinolones,201804,2143.6435,30256.8911,18009.47495,24.45
101,AK,736624.0,Quinolones,201805,2229.6935,30124.5233,18185.412,24.69
102,AK,736624.0,Quinolones,201806,2045.8974,28297.3635,17190.17586,23.34
103,AK,736624.0,Quinolones,201807,1983.3492999999999,28575.0904,16463.644335,22.35
104,AK,736624.0,Quinolones,201808,2139.56,29463.2605,17270.59145,23.45
105,AK,736624.0,Quinolones,201809,1991.2396,27199.0529,16263.137075,22.08
106,AK,736624.0,Quinolones,201810,2121.6509,30101.921100000003,17744.344100000002,24.09
107,AK,736624.0,Quinolones,201811,1805.7575,24140.7399,14763.887550000001,20.04
108,AK,736624.0,Quinolones,201812,1885.8943,25884.4668,16290.316275,22.11
109,AK,736624.0,Tetracyclines,201801,2611.4515,97743.7316,72729.412475,98.73
110,AK,736624.0,Tetracyclines,201802,2177.7318,82033.8196,59961.259384300945,81.4
111,AK,736624.0,Tetracyclines,201803,2428.255,96013.6085,67597.83897258813,91.77
112,AK,736624.0,Tetracyclines,201804,2250.1349,88699.2742,64380.998773581545,87.4
113,AK,736624.0,Tetracyclines,201805,2432.9862,91753.6332,67241.63285930059,91.28
114,AK,736624.0,Tetracyclines,201806,2240.7578,90656.5762,63043.566997894435,85.58
115,AK,736624.0,Tetracyclines,201807,2137.4186,83609.2687,61064.80486434625,82.9
116,AK,736624.0,Tetracyclines,201808,2194.9318,90230.6791,65203.99583467731,88.52
117,AK,736624.0,Tetracyclines,201809,2109.9369,80053.6976,58649.8792393052,79.62
118,AK,736624.0,Tetracyclines,201810,2387.424,93704.2248,68042.44403512475,92.37
119,AK,736624.0,Tetracyclines,201811,2220.3248,82963.1247,60870.05615412953,82.63
120,AK,736624.0,Tetracyclines,201812,2390.524,92778.1517,68446.7365049106,92.92
121,AK,736624.0,Trimethoprim and combinations,201801,2253.7571000000003,70030.1405,85121.73027,115.56
122,AK,736624.0,Trimethoprim and combinations,201802,2045.5022999999999,60808.4896,78446.35119,106.49
123,AK,736624.0,Trimethoprim and combinations,201803,2168.6805,62936.3834,80714.860135,109.57
124,AK,736624.0,Trimethoprim and combinations,201804,2188.418,69017.3434,82436.30831000001,111.91
125,AK,736624.0,Trimethoprim and combinations,201805,2220.0888999999997,63485.5415,84943.4811,115.31
126,AK,736624.0,Trimethoprim and combinations,201806,2256.8908,66195.7532,83026.43583799999,112.71
127,AK,736624.0,Trimethoprim and combinations,201807,2336.6808,61667.2983,83879.46332,113.87
128,AK,736624.0,Trimethoprim and combinations,201808,2562.0477,71509.19559999999,91597.06069,124.35
129,AK,736624.0,Trimethoprim and combinations,201809,2356.9592,63529.171299999995,83725.359195,113.66
130,AK,736624.0,Trimethoprim and combinations,201810,2363.0631,68849.9834,87541.82043,118.84
131,AK,736624.0,Trimethoprim and combinations,201811,2113.0181,63011.519499999995,76604.55862,103.99
132,AK,736624.0,Trimethoprim and combinations,201812,1974.3664,60601.3351,75301.08647,102.22
133,AL,4891628.0,Aminoglycosides,201801,361.3312,17118.076100000002,2571.07633841816,0.53
134,AL,4891628.0,Aminoglycosides,201802,372.1382,12436.4287,2159.70090002264,0.44
135,AL,4891628.0,Aminoglycosides,201803,349.4193,13199.3894,2316.79296459,0.47
136,AL,4891628.0,Aminoglycosides,201804,345.6912,11877.4322,2065.5262567076,0.42
137,AL,4891628.0,Aminoglycosides,201805,369.4908,13606.8459,2298.7832596772,0.47
138,AL,4891628.0,Aminoglycosides,201806,353.5102,9687.7542,1676.46617826756,0.34
139,AL,4891628.0,Aminoglycosides,201807,362.0229,11601.17,1965.40240223,0.4
140,AL,4891628.0,Aminoglycosides,201808,411.6653,10180.7847,1939.345068509,0.4
141,AL,4891628.0,Aminoglycosides,201809,368.0906,12782.6047,2186.01523424,0.45
142,AL,4891628.0,Aminoglycosides,201810,384.5338,13124.0021,2287.3683751999997,0.47
143,AL,4891628.0,Aminoglycosides,201811,336.07,10515.7863,1770.91103907,0.36
144,AL,4891628.0,Aminoglycosides,201812,292.9003,11566.4054,1895.7087778964,0.39
145,AL,4891628.0,Broad-spectrum Penicillins,201801,165324.6132,9101575.5867,1485065.1612102268,303.59
146,AL,4891628.0,Broad-spectrum Penicillins,201802,142643.0829,8554461.276800001,1273233.6798533334,260.29
147,AL,4891628.0,Broad-spectrum Penicillins,201803,139553.14919999999,7952296.213,1234325.9074766666,252.33
148,AL,4891628.0,Broad-spectrum Penicillins,201804,127602.1527,7076293.8529,1119698.4346225,228.9
149,AL,4891628.0,Broad-spectrum Penicillins,201805,120062.1253,6574002.8118,1050706.91991,214.8
150,AL,4891628.0,Broad-spectrum Penicillins,201806,97163.3775,4911315.9127,840193.61449,171.76
151,AL,4891628.0,Broad-spectrum Penicillins,201807,95168.7273,4656957.8717,819207.7527116666,167.47
152,AL,4891628.0,Broad-spectrum Penicillins,201808,121560.40090000001,6601017.2084,1061114.8682016325,216.92
153,AL,4891628.0,Broad-spectrum Penicillins,201809,117115.1542,6803594.677300001,1027496.8764944919,210.05
154,AL,4891628.0,Broad-spectrum Penicillins,201810,134506.077,8025306.3146,1176461.0529884752,240.51
155,AL,4891628.0,Broad-spectrum Penicillins,201811,153443.7754,9339552.2916,1362712.6002,278.58
156,AL,4891628.0,Broad-spectrum Penicillins,201812,158570.8262,9448663.3078,1423574.5047250001,291.02
157,AL,4891628.0,Carbapenems,201801,2.8026,40.14,40.14,0.01
158,AL,4891628.0,Carbapenems,201802,14.6203,180.5633,145.4658,0.03
159,AL,4891628.0,Carbapenems,201803,6.476,61.581199999999995,61.581199999999995,0.01
160,AL,4891628.0,Carbapenems,201804,11.100700000000002,91.3245,91.3245,0.02
161,AL,4891628.0,Carbapenems,201805,5.9797,53.554100000000005,53.554100000000005,0.01
162,AL,4891628.0,Carbapenems,201806,4.1201,23.0,23.0,0.0
163,AL,4891628.0,Carbapenems,201807,10.181899999999999,154.998,129.75593333333333,0.03
164,AL,4891628.0,Carbapenems,201808,7.2995,56.419,43.195,0.01
165,AL,4891628.0,Carbapenems,201809,12.770000000000001,120.9175,51.213499999999996,0.01
166,AL,4891628.0,Carbapenems,201810,12.1994,181.0544,46.94596666666666,0.01
167,AL,4891628.0,Carbapenems,201811,5.1646,24.6366,23.808533333333333,0.0
168,AL,4891628.0,Carbapenems,201812,4.8298000000000005,36.2463,36.2463,0.01
169,AL,4891628.0,Cephalosporins,201801,92738.1171,3407727.5664,733446.12078498,149.94
170,AL,4891628.0,Cephalosporins,201802,77769.53600000001,3027940.8423,594297.66311022,121.49
171,AL,4891628.0,Cephalosporins,201803,76355.4809,2958285.4628,570594.99429114,116.65
172,AL,4891628.0,Cephalosporins,201804,71702.3234,2756710.4405,532437.16580716,108.85
173,AL,4891628.0,Cephalosporins,201805,69987.2384,2730071.8165,509643.76978604,104.19
174,AL,4891628.0,Cephalosporins,201806,59384.2474,2322109.3499,423527.56138152,86.58
175,AL,4891628.0,Cephalosporins,201807,59418.4257,2336868.1352,417824.8281501,85.42
176,AL,4891628.0,Cephalosporins,201808,71641.5313,2869629.9566,516132.58844725,105.51
177,AL,4891628.0,Cephalosporins,201809,67406.0548,2742609.1291,489906.09550845,100.15
178,AL,4891628.0,Cephalosporins,201810,76838.6757,3112431.7676,558821.43347722,114.24
179,AL,4891628.0,Cephalosporins,201811,83743.5969,3316598.8166,628372.07260336,128.46
180,AL,4891628.0,Cephalosporins,201812,89380.0907,3400408.4996,689816.74105022,141.02
181,AL,4891628.0,Glycopeptides,201801,251.9168,14687.3626,895.21235,0.18
182,AL,4891628.0,Glycopeptides,201802,243.3715,13524.9267,1140.8483125,0.23
183,AL,4891628.0,Glycopeptides,201803,315.5312,16484.4167,1165.764225,0.24
184,AL,4891628.0,Glycopeptides,201804,325.4682,15892.1204,1139.4232128177748,0.23
185,AL,4891628.0,Glycopeptides,201805,401.45480000000003,21030.6606,1428.5706766177632,0.29
186,AL,4891628.0,Glycopeptides,201806,370.3368,19145.2973,1197.3107201289488,0.24
187,AL,4891628.0,Glycopeptides,201807,355.0096,20966.3763,7374.294676183364,1.51
188,AL,4891628.0,Glycopeptides,201808,354.2266,20858.3074,1208.9127710044957,0.25
189,AL,4891628.0,Glycopeptides,201809,345.3636,19984.3388,1519.5962509463168,0.31
190,AL,4891628.0,Glycopeptides,201810,415.64300000000003,23491.2027,1917.8798633555157,0.39
191,AL,4891628.0,Glycopeptides,201811,368.9313,36874.8623,3150.7244017262124,0.64
192,AL,4891628.0,Glycopeptides,201812,354.1373,25699.2125,1879.054814301137,0.38
193,AL,4891628.0,Lipopeptides,201801,0.9406,33.8616,60.467133182400005,0.01
194,AL,4891628.0,Lipopeptides,201802,2.7955,41.1798,73.5353453772,0.02
195,AL,4891628.0,Lipopeptides,201803,0.8769,26.307,46.976778198,0.01
196,AL,4891628.0,Lipopeptides,201804,5.957,165.327,295.226738478,0.06
197,AL,4891628.0,Lipopeptides,201805,4.9815,149.445,266.86602873,0.05
198,AL,4891628.0,Lipopeptides,201806,4.9714,149.142,266.32495738800003,0.05
199,AL,4891628.0,Lipopeptides,201807,7.7837000000000005,233.51099999999997,416.983861854,0.09
200,AL,4891628.0,Lipopeptides,201808,8.7574,262.722,469.146353508,0.1
201,AL,4891628.0,Lipopeptides,201809,6.811,155.3939,277.4890627446,0.06
202,AL,4891628.0,Lipopeptides,201810,4.9043,117.88300000000001,210.50532346199998,0.04
203,AL,4891628.0,Lipopeptides,201811,1.9062,45.7488,81.69427264320001,0.02
204,AL,4891628.0,Lipopeptides,201812,4.8438,96.9713,172.1092585702,0.04
205,AL,4891628.0,Macrolides,201801,151495.2065,1924973.2931,941681.720443131,192.51
206,AL,4891628.0,Macrolides,201802,112909.4194,1629306.1476,703374.9178413216,143.79
207,AL,4891628.0,Macrolides,201803,95915.0373,1507201.259,594415.333028316,121.52
208,AL,4891628.0,Macrolides,201804,86146.8725,1405802.4603,538158.510236655,110.02
209,AL,4891628.0,Macrolides,201805,80311.3761,1379416.0082,504594.71186045633,103.15
210,AL,4891628.0,Macrolides,201806,62865.5211,1178540.3696,404217.47495348094,82.63
211,AL,4891628.0,Macrolides,201807,61264.5815,1213166.6056,393466.9118477,80.44
212,AL,4891628.0,Macrolides,201808,79560.2168,1440509.3178,496981.3247069778,101.6
213,AL,4891628.0,Macrolides,201809,79669.3038,1375714.9907,499661.02798355,102.15
214,AL,4891628.0,Macrolides,201810,92827.5983,1579076.9231,570506.1910298617,116.63
215,AL,4891628.0,Macrolides,201811,110756.8037,1664351.3132,680296.9493711147,139.07
216,AL,4891628.0,Macrolides,201812,121001.8833,1681554.4798,743902.3917556672,152.08
217,AL,4891628.0,Narrow-spectrum Penicillins,201801,5021.1031,227674.6174,32020.7237125,6.55
218,AL,4891628.0,Narrow-spectrum Penicillins,201802,4747.2053000000005,217013.451,30128.6358,6.16
219,AL,4891628.0,Narrow-spectrum Penicillins,201803,5197.0532,224206.2288,33539.2806125,6.86
220,AL,4891628.0,Narrow-spectrum Penicillins,201804,4858.5455999999995,212509.70190000001,31121.2093375,6.36
221,AL,4891628.0,Narrow-spectrum Penicillins,201805,4922.7891,207626.4591,31280.537125,6.39
222,AL,4891628.0,Narrow-spectrum Penicillins,201806,4549.2117,195190.2306,29235.186387499998,5.98
223,AL,4891628.0,Narrow-spectrum Penicillins,201807,4614.3615,198961.8803,29517.0736125,6.03
224,AL,4891628.0,Narrow-spectrum Penicillins,201808,4939.5807,213782.6263,32186.40025,6.58
225,AL,4891628.0,Narrow-spectrum Penicillins,201809,4413.9932,200322.0568,28988.128775,5.93
226,AL,4891628.0,Narrow-spectrum Penicillins,201810,4640.9854,214178.7267,30193.3070625,6.17
227,AL,4891628.0,Narrow-spectrum Penicillins,201811,4542.9743,203132.6792,29183.2236375,5.97
228,AL,4891628.0,Narrow-spectrum Penicillins,201812,4352.5095,198959.2255,28009.8887125,5.73
229,AL,4891628.0,Others,201801,101.8253,10492.1997,1065.825992367,0.22
230,AL,4891628.0,Others,201802,103.9647,12217.619,1197.58463593954,0.24
231,AL,4891628.0,Others,201803,104.7727,13308.3646,1361.56819299266,0.28
232,AL,4891628.0,Others,201804,106.47409999999999,11095.9455,1120.85424772589,0.23
233,AL,4891628.0,Others,201805,109.0446,12118.2631,1205.4940473044512,0.25
234,AL,4891628.0,Others,201806,109.5318,10697.8875,1206.5853066817067,0.25
235,AL,4891628.0,Others,201807,116.4357,11775.6402,1149.6830326637928,0.24
236,AL,4891628.0,Others,201808,105.289,14138.832400000001,1101.2578032063009,0.23
237,AL,4891628.0,Others,201809,108.4424,12597.6634,1217.7608773161946,0.25
238,AL,4891628.0,Others,201810,133.97,14610.864099999999,1341.933439922736,0.27
239,AL,4891628.0,Others,201811,127.2169,16660.7504,1618.0317719493544,0.33
240,AL,4891628.0,Others,201812,96.3377,14931.027600000001,1316.3561265490262,0.27
241,AL,4891628.0,Oxazolidinones,201801,164.542,3933.4149,1517.1007512642,0.31
242,AL,4891628.0,Oxazolidinones,201802,177.42,5996.0116,1996.27690281332,0.41
243,AL,4891628.0,Oxazolidinones,201803,191.4875,5539.4086,2161.54135174442,0.44
244,AL,4891628.0,Oxazolidinones,201804,176.9332,8887.2728,1883.2843571297801,0.39
245,AL,4891628.0,Oxazolidinones,201805,211.6454,5284.2191,2144.48675143344,0.44
246,AL,4891628.0,Oxazolidinones,201806,206.929,6684.478,2439.1817526233,0.5
247,AL,4891628.0,Oxazolidinones,201807,186.8037,4006.2287,1969.7966502254,0.4
248,AL,4891628.0,Oxazolidinones,201808,223.9375,5013.4485,2400.2801496,0.49
249,AL,4891628.0,Oxazolidinones,201809,197.98329999999999,6393.6021,2230.3127527412,0.46
250,AL,4891628.0,Oxazolidinones,201810,199.5751,8034.5068,2205.25275071922,0.45
251,AL,4891628.0,Oxazolidinones,201811,177.7424,5451.9515,1900.97090234446,0.39
252,AL,4891628.0,Oxazolidinones,201812,180.8465,4524.2796,1793.2115013822,0.37
253,AL,4891628.0,Polymyxins,201801,6.1246,248.71359999999999,248.71359999999999,0.05
254,AL,4891628.0,Polymyxins,201802,2.9372,115.39359999999999,115.39359999999999,0.02
255,AL,4891628.0,Polymyxins,201803,3.0914,181.3864,181.3864,0.04
256,AL,4891628.0,Polymyxins,201804,3.0145,177.12,177.12,0.04
257,AL,4891628.0,Polymyxins,201805,1.0318,57.7808,57.7808,0.01
258,AL,4891628.0,Polymyxins,201806,1.9792,114.9332,114.9332,0.02
259,AL,4891628.0,Polymyxins,201807,1.4499,40.5972,40.5972,0.01
260,AL,4891628.0,Polymyxins,201808,2.0623,105.1528,105.1528,0.02
261,AL,4891628.0,Polymyxins,201809,1.9444,79.59,79.59,0.02
262,AL,4891628.0,Polymyxins,201810,2.0838,120.8604,120.8604,0.02
263,AL,4891628.0,Polymyxins,201811,3.1973000000000003,127.7286,127.7286,0.03
264,AL,4891628.0,Polymyxins,201812,1.0313,57.7528,57.7528,0.01
265,AL,4891628.0,Quinolones,201801,59345.4116,721887.8429,519336.15057,106.17
266,AL,4891628.0,Quinolones,201802,46111.4013,583123.9318,397020.20495,81.16
267,AL,4891628.0,Quinolones,201803,44962.9055,586820.6735,383673.925705,78.43
268,AL,4891628.0,Quinolones,201804,42654.3458,559376.6466,364012.26008,74.42
269,AL,4891628.0,Quinolones,201805,43250.5114,573262.576,366187.779,74.86
270,AL,4891628.0,Quinolones,201806,39044.8671,529598.5063,330051.33033,67.47
271,AL,4891628.0,Quinolones,201807,38100.647,520028.9222,319856.574745,65.39
272,AL,4891628.0,Quinolones,201808,41188.0095,559312.2718,346409.92531,70.82
273,AL,4891628.0,Quinolones,201809,38512.5453,515942.3899,326262.454945,66.7
274,AL,4891628.0,Quinolones,201810,42162.3391,563879.5021,359335.856125,73.46
275,AL,4891628.0,Quinolones,201811,42961.9067,549715.2488000001,368325.758875,75.3
276,AL,4891628.0,Quinolones,201812,44642.8095,558479.3091,386468.635155,79.01
277,AL,4891628.0,Tetracyclines,201801,51622.0863,1307566.7857,1108259.342945,226.56
278,AL,4891628.0,Tetracyclines,201802,40376.8073,1073751.9498,896336.3967614197,183.24
279,AL,4891628.0,Tetracyclines,201803,39939.7267,1116012.3031,913804.4646068296,186.81
280,AL,4891628.0,Tetracyclines,201804,38481.9125,1071383.2472,876563.2622540474,179.2
281,AL,4891628.0,Tetracyclines,201805,39846.9701,1116727.8372,910057.4441089133,186.04
282,AL,4891628.0,Tetracyclines,201806,35571.8781,1007433.7515,819721.1609564145,167.58
283,AL,4891628.0,Tetracyclines,201807,34686.6913,1003802.4933,805384.8088084445,164.65
284,AL,4891628.0,Tetracyclines,201808,38318.962,1091441.6959,880686.9314119371,180.04
285,AL,4891628.0,Tetracyclines,201809,36572.6798,1024988.3671,837651.0773232592,171.24
286,AL,4891628.0,Tetracyclines,201810,40298.9748,1133520.3002,930585.4752654326,190.24
287,AL,4891628.0,Tetracyclines,201811,43394.022600000004,1166375.1392,978907.4724638556,200.12
288,AL,4891628.0,Tetracyclines,201812,48223.361600000004,1253456.6775,1066708.8202987374,218.07
289,AL,4891628.0,Trimethoprim and combinations,201801,36426.9087,1213645.9872,1350267.20157754,276.04
290,AL,4891628.0,Trimethoprim and combinations,201802,33445.6466,1137959.625,1229118.8123769227,251.27
291,AL,4891628.0,Trimethoprim and combinations,201803,36260.3811,1224115.0835,1328505.7106257302,271.59
292,AL,4891628.0,Trimethoprim and combinations,201804,35727.6343,1226785.5521,1302889.2620495013,266.35
293,AL,4891628.0,Trimethoprim and combinations,201805,38065.1751,1302170.0371,1388816.4663779228,283.92
294,AL,4891628.0,Trimethoprim and combinations,201806,37455.1003,1274074.0004,1357193.7023181322,277.45
295,AL,4891628.0,Trimethoprim and combinations,201807,39652.5947,1355418.1983,1420093.5316248196,290.31
296,AL,4891628.0,Trimethoprim and combinations,201808,42644.3704,1488496.3576,1530660.8020094445,312.91
297,AL,4891628.0,Trimethoprim and combinations,201809,38336.3073,1339163.2086,1382643.4499330493,282.66
298,AL,4891628.0,Trimethoprim and combinations,201810,40734.1663,1398817.8184,1464171.8147708504,299.32
299,AL,4891628.0,Trimethoprim and combinations,201811,36541.6275,1229192.9827,1318710.132304,269.59
300,AL,4891628.0,Trimethoprim and combinations,201812,34809.4933,1165039.6636,1269526.3409847224,259.53
301,AR,3012161.0,Aminoglycosides,201801,163.1946,3150.7602,530.3311039499999,0.18
302,AR,3012161.0,Aminoglycosides,201802,129.1327,2435.0480000000002,380.00597447,0.13
303,AR,3012161.0,Aminoglycosides,201803,168.7752,4461.0464,789.8604013416,0.26
304,AR,3012161.0,Aminoglycosides,201804,176.794,3658.5096000000003,629.4845656900001,0.21
305,AR,3012161.0,Aminoglycosides,201805,168.6064,3397.3654,574.38044679,0.19
306,AR,3012161.0,Aminoglycosides,201806,158.3778,3109.9387,502.24258606,0.17
