,prescriber_st,POPESTIMATE2020,class,year_month,trx,qty,DDD,DDDper1000
92,AK,731158,Oxazolidinones,202008,20.6581,396.4281,198.21405,0.27
93,AK,731158,Oxazolidinones,202009,15.0504,332.527,166.2635,0.23
94,AK,731158,Oxazolidinones,202010,11.1526,219.02599999999998,109.51299999999999,0.15
95,AK,731158,Oxazolidinones,202011,19.9825,457.4892,231.7446,0.32
96,AK,731158,Oxazolidinones,202012,20.2683,507.8838,253.9419,0.35
97,AK,731158,Quinolones,202001,1561.898,21701.3939,13150.320475,17.99
98,AK,731158,Quinolones,202002,1469.9098000000001,19665.898400000002,12090.85885,16.54
99,AK,731158,Quinolones,202003,1440.5664,19840.1447,12255.618475,16.76
100,AK,731158,Quinolones,202004,1147.6542,16983.803799999998,9855.3672,13.48
101,AK,731158,Quinolones,202005,1107.102,17406.4723,9510.050675,13.01
102,AK,731158,Quinolones,202006,1207.8383000000001,17781.46,10018.09455,13.7
103,AK,731158,Quinolones,202007,1329.8327,20441.3881,11061.578175,15.13
104,AK,731158,Quinolones,202008,1340.8888,19263.3925,10773.4167,14.73
105,AK,731158,Quinolones,202009,1267.0437,17247.1331,9942.250924999998,13.6
106,AK,731158,Quinolones,202010,1241.1044,17910.9968,10404.4588,14.23
107,AK,731158,Quinolones,202011,1185.7492,16735.6983,10158.582525,13.89
108,AK,731158,Quinolones,202012,1341.5629000000001,20055.2356,11971.95295,16.37
109,AK,731158,Tetracyclines,202001,2593.2199,94938.3745,71851.7804989624,98.27
110,AK,731158,Tetracyclines,202002,2409.8676,89373.631,67671.20921333622,92.55
111,AK,731158,Tetracyclines,202003,2534.825,96825.6635,72412.00808834666,99.04
112,AK,731158,Tetracyclines,202004,1770.1224,79005.7059,54720.9233723366,74.84
113,AK,731158,Tetracyclines,202005,1645.4515000000001,72103.08230000001,50549.16546753589,69.14
114,AK,731158,Tetracyclines,202006,1820.8909999999998,80630.22630000001,57146.94939302207,78.16
115,AK,731158,Tetracyclines,202007,1938.2934,86286.2172,60950.2487527149,83.36
116,AK,731158,Tetracyclines,202008,1872.4251,85733.3886,59957.638371897,82.0
117,AK,731158,Tetracyclines,202009,1805.3117,83631.0535,58586.83647373954,80.13
118,AK,731158,Tetracyclines,202010,1997.2954,92339.4185,64076.56262367327,87.64
119,AK,731158,Tetracyclines,202011,1867.0022000000001,85905.5723,60853.699621960666,83.23
120,AK,731158,Tetracyclines,202012,2041.7122,96201.9094,69984.6190484179,95.72
121,AK,731158,Trimethoprim and combinations,202001,2087.0038000000004,53832.6982,75699.92897,103.53
122,AK,731158,Trimethoprim and combinations,202002,1869.5447000000001,52936.6265,69526.75332,95.09
123,AK,731158,Trimethoprim and combinations,202003,1903.9928,54296.9598,72113.4253,98.63
124,AK,731158,Trimethoprim and combinations,202004,1610.5499,47656.6757,62669.32582,85.71
125,AK,731158,Trimethoprim and combinations,202005,1710.5381,45638.296,62390.90381,85.33
126,AK,731158,Trimethoprim and combinations,202006,1822.7007,47845.438500000004,68906.961805,94.24
127,AK,731158,Trimethoprim and combinations,202007,1923.2057,50014.5157,69863.54182,95.55
128,AK,731158,Trimethoprim and combinations,202008,1855.1764999999998,50643.7149,68184.16948,93.26
129,AK,731158,Trimethoprim and combinations,202009,1848.9534,47387.7456,66755.01191,91.3
130,AK,731158,Trimethoprim and combinations,202010,1968.2215,52516.1049,71523.38566,97.82
131,AK,731158,Trimethoprim and combinations,202011,1631.5979,44595.7114,59861.640640000005,81.87
132,AK,731158,Trimethoprim and combinations,202012,1670.6969,44994.9429,64489.13998,88.2
133,AL,4921532,Aminoglycosides,202001,372.7466,10343.8562,2906.10554808464,0.59
134,AL,4921532,Aminoglycosides,202002,313.7575,10541.2759,3199.1810145022,0.65
135,AL,4921532,Aminoglycosides,202003,296.6605,10865.2832,3491.7419800820003,0.71
136,AL,4921532,Aminoglycosides,202004,167.9493,9312.8614,3472.39745788872,0.71
137,AL,4921532,Aminoglycosides,202005,252.2819,8978.4185,2925.69022704,0.59
138,AL,4921532,Aminoglycosides,202006,338.2518,9870.008,2980.65847068,0.61
139,AL,4921532,Aminoglycosides,202007,355.7935,16216.5421,3520.22965612996,0.72
140,AL,4921532,Aminoglycosides,202008,356.4501,12899.0663,2128.15813577,0.43
141,AL,4921532,Aminoglycosides,202009,340.0525,15317.3773,2447.46068094216,0.5
142,AL,4921532,Aminoglycosides,202010,328.6463,13569.481,2846.33739647412,0.58
143,AL,4921532,Aminoglycosides,202011,333.9525,12554.1754,2688.5798604778,0.55
144,AL,4921532,Aminoglycosides,202012,264.853,14308.782,2409.0389439694,0.49
145,AL,4921532,Broad-spectrum Penicillins,202001,155496.6579,8761741.425900001,1390239.28086,282.48
146,AL,4921532,Broad-spectrum Penicillins,202002,155113.6273,9340906.6734,1396795.7364512235,283.81
147,AL,4921532,Broad-spectrum Penicillins,202003,140474.8445,7930821.3579,1270441.1658916667,258.14
148,AL,4921532,Broad-spectrum Penicillins,202004,65427.544,2709809.5209,598106.9266166666,121.53
149,AL,4921532,Broad-spectrum Penicillins,202005,68653.109,2534054.641,598416.260285,121.59
150,AL,4921532,Broad-spectrum Penicillins,202006,79084.4807,3006964.8813,679258.77857,138.02
151,AL,4921532,Broad-spectrum Penicillins,202007,85686.7371,3457534.9028,742330.6916392,150.83
152,AL,4921532,Broad-spectrum Penicillins,202008,83166.1261,3469399.4088,721317.1513266667,146.56
153,AL,4921532,Broad-spectrum Penicillins,202009,90167.0144,4138573.2118,789344.4822840594,160.39
154,AL,4921532,Broad-spectrum Penicillins,202010,94717.0007,4233847.8876,825753.1997503631,167.78
155,AL,4921532,Broad-spectrum Penicillins,202011,91645.1716,4174512.8727,802684.6121033333,163.1
156,AL,4921532,Broad-spectrum Penicillins,202012,96179.6113,4204841.5232,843629.8151422245,171.42
157,AL,4921532,Carbapenems,202001,1.3424,13.424,13.424,0.0
158,AL,4921532,Carbapenems,202002,2.0419,14.2933,14.2933,0.0
159,AL,4921532,Carbapenems,202003,4.3426,36.9121,36.9121,0.01
160,AL,4921532,Carbapenems,202004,3.6491,21.5546,21.5546,0.0
161,AL,4921532,Carbapenems,202005,4.9478,41.0012,31.854533333333336,0.01
162,AL,4921532,Carbapenems,202006,4.0815,58.9538,40.21526666666667,0.01
163,AL,4921532,Carbapenems,202007,3.0689,16.749200000000002,16.749200000000002,0.0
164,AL,4921532,Carbapenems,202008,3.9378,29.8035,29.8035,0.01
165,AL,4921532,Carbapenems,202009,5.5353,23.2425,23.2425,0.0
166,AL,4921532,Carbapenems,202010,3.3549,36.546,36.546,0.01
167,AL,4921532,Carbapenems,202011,4.2877,61.811400000000006,61.811400000000006,0.01
168,AL,4921532,Carbapenems,202012,1.0599,10.599,1.7665,0.0
169,AL,4921532,Cephalosporins,202001,86300.0839,3168906.7114,659043.4317797162,133.91
170,AL,4921532,Cephalosporins,202002,84441.61809999999,3216550.7647,646041.9418197108,131.27
171,AL,4921532,Cephalosporins,202003,79051.2424,3006023.3171,600136.87855378,121.94
172,AL,4921532,Cephalosporins,202004,42150.7139,1461534.9403000001,312647.38947492,63.53
173,AL,4921532,Cephalosporins,202005,44295.0381,1487180.6371,307493.18843622,62.48
174,AL,4921532,Cephalosporins,202006,49726.8676,1731955.2063,342741.80238466,69.64
175,AL,4921532,Cephalosporins,202007,55297.98,1950353.1404,386224.75899244,78.48
176,AL,4921532,Cephalosporins,202008,52840.8553,1868220.7984,368275.51009655,74.83
177,AL,4921532,Cephalosporins,202009,55118.7115,1998253.1594,392810.11580446,79.81
178,AL,4921532,Cephalosporins,202010,57661.6059,2005350.3338,412347.36143146,83.78
179,AL,4921532,Cephalosporins,202011,54548.6044,1876861.2899,392979.83833654,79.85
180,AL,4921532,Cephalosporins,202012,58174.363,1884995.7312,427419.56836262,86.85
181,AL,4921532,Glycopeptides,202001,451.1305,23416.0954,1644.1441016277554,0.33
182,AL,4921532,Glycopeptides,202002,419.2113,22960.2996,1414.9839773606368,0.29
183,AL,4921532,Glycopeptides,202003,436.8593,23518.3458,1530.82590437588,0.31
184,AL,4921532,Glycopeptides,202004,367.3442,19920.5347,1345.3277828028095,0.27
185,AL,4921532,Glycopeptides,202005,372.7728,18352.7671,1290.0301884374708,0.26
186,AL,4921532,Glycopeptides,202006,435.751,23067.7375,1409.7828954969145,0.29
187,AL,4921532,Glycopeptides,202007,434.9854,22007.2942,1687.366851188383,0.34
188,AL,4921532,Glycopeptides,202008,398.5051,22426.9189,1396.0343644687196,0.28
189,AL,4921532,Glycopeptides,202009,397.8079,18550.573,1379.134794363942,0.28
190,AL,4921532,Glycopeptides,202010,433.1223,22901.873,1461.3026205513258,0.3
191,AL,4921532,Glycopeptides,202011,375.79359999999997,17195.3171,1221.411075834253,0.25
192,AL,4921532,Glycopeptides,202012,401.3533,21373.7641,1299.6014389656839,0.26
193,AL,4921532,Lipopeptides,202001,0.992,34.72,61.99999008,0.01
194,AL,4921532,Lipopeptides,202002,0.9743,6.8201,12.1787480514,0.0
195,AL,4921532,Lipopeptides,202004,1.9452,28.2017,50.3601705138,0.01
196,AL,4921532,Lipopeptides,202009,3.5906000000000002,19.0949,34.0980302586,0.01
197,AL,4921532,Lipopeptides,202010,1.0524,4.2096,7.5171416544,0.0
198,AL,4921532,Lipopeptides,202011,0.9821,5.8926,10.5224983164,0.0
199,AL,4921532,Lipopeptides,202012,1.9165,33.9894,60.6953474316,0.01
200,AL,4921532,Macrolides,202001,112519.0778,1598043.2105999999,685851.6060939565,139.36
201,AL,4921532,Macrolides,202002,110493.4565,1572797.2816,678276.061276499,137.82
202,AL,4921532,Macrolides,202003,107714.946,1529546.4842,670494.9023806618,136.24
203,AL,4921532,Macrolides,202004,58365.0303,924033.7718,376491.2946217552,76.5
204,AL,4921532,Macrolides,202005,47972.9466,883879.4095,314069.4308686,63.82
205,AL,4921532,Macrolides,202006,55304.9162,992204.0215,357513.4058352926,72.64
206,AL,4921532,Macrolides,202007,76143.4053,1162310.465,484944.21262949787,98.54
207,AL,4921532,Macrolides,202008,71715.9374,1151104.9552,455634.9087162,92.58
208,AL,4921532,Macrolides,202009,73842.412,1168650.2294,463838.0127829262,94.25
209,AL,4921532,Macrolides,202010,83604.6377,1226114.9784,518314.3872960496,105.32
210,AL,4921532,Macrolides,202011,94823.9785,1243998.1487,587005.540575004,119.27
211,AL,4921532,Macrolides,202012,127824.1875,1460030.901,785132.7890818234,159.53
212,AL,4921532,Narrow-spectrum Penicillins,202001,4530.6444,194594.6728,28782.161968,5.85
213,AL,4921532,Narrow-spectrum Penicillins,202002,4229.7711,185375.4244,27235.1080875,5.53
214,AL,4921532,Narrow-spectrum Penicillins,202003,4303.762,196627.4821,28415.944075,5.77
215,AL,4921532,Narrow-spectrum Penicillins,202004,2923.9206,147050.2914,20212.8372625,4.11
216,AL,4921532,Narrow-spectrum Penicillins,202005,3485.0494,157904.3774,23247.1486875,4.72
217,AL,4921532,Narrow-spectrum Penicillins,202006,3931.5415,166073.888,26031.0412375,5.29
218,AL,4921532,Narrow-spectrum Penicillins,202007,4132.4881000000005,174149.5577,26777.7773125,5.44
219,AL,4921532,Narrow-spectrum Penicillins,202008,3927.562,169824.4699,25891.5543625,5.26
220,AL,4921532,Narrow-spectrum Penicillins,202009,3733.6775000000002,164523.4367,24976.6602,5.07
221,AL,4921532,Narrow-spectrum Penicillins,202010,4021.2514,177857.9576,26627.107775,5.41
222,AL,4921532,Narrow-spectrum Penicillins,202011,3621.4593,158996.3691,23992.4241625,4.87
223,AL,4921532,Narrow-spectrum Penicillins,202012,3663.0502,165958.7193,25200.5985375,5.12
224,AL,4921532,Others,202001,100.1074,13247.7459,1123.9387439152474,0.23
225,AL,4921532,Others,202002,66.0986,13073.723600000001,945.9279479128347,0.19
226,AL,4921532,Others,202003,134.3505,20969.599599999998,1713.6312441849288,0.35
227,AL,4921532,Others,202004,96.2604,15492.5402,1186.6534302892012,0.24
228,AL,4921532,Others,202005,98.3259,18230.2052,1398.719066356906,0.28
229,AL,4921532,Others,202006,101.6286,15467.8298,1294.7593876935855,0.26
230,AL,4921532,Others,202007,117.9479,17970.6958,1409.8962923728998,0.29
231,AL,4921532,Others,202008,110.2992,13312.4103,1140.251768968264,0.23
232,AL,4921532,Others,202009,97.6309,17810.5227,1364.739385544967,0.28
233,AL,4921532,Others,202010,110.6203,16761.9836,1341.6644126374563,0.27
234,AL,4921532,Others,202011,117.2808,14934.165700000001,1235.056291412301,0.25
235,AL,4921532,Others,202012,115.41640000000001,16624.7669,1418.1662780580232,0.29
236,AL,4921532,Oxazolidinones,202001,211.2913,4801.7583,2149.76820076704,0.44
237,AL,4921532,Oxazolidinones,202002,227.23239999999998,5848.6791,2203.5325020471,0.45
238,AL,4921532,Oxazolidinones,202003,248.3525,7077.7822,2821.92250200524,0.57
239,AL,4921532,Oxazolidinones,202004,235.0268,5509.1469,2479.8461508,0.5
240,AL,4921532,Oxazolidinones,202005,220.60829999999999,5186.3522,2309.9449008244,0.47
241,AL,4921532,Oxazolidinones,202006,236.5731,6419.8806,2549.43555188658,0.52
242,AL,4921532,Oxazolidinones,202007,259.0431,7012.7404,2982.80545154318,0.61
243,AL,4921532,Oxazolidinones,202008,247.4559,7558.0396,2591.04365332946,0.53
244,AL,4921532,Oxazolidinones,202009,239.1863,5158.182,2521.24830020192,0.51
245,AL,4921532,Oxazolidinones,202010,279.0204,6571.6108,3244.67255019926,0.66
246,AL,4921532,Oxazolidinones,202011,263.7847,7416.9954,2959.2739520751,0.6
247,AL,4921532,Oxazolidinones,202012,230.6448,6910.8358,2638.89225231854,0.54
248,AL,4921532,Polymyxins,202001,6.2245,220.116,220.116,0.04
249,AL,4921532,Polymyxins,202002,1.1257,67.542,67.542,0.01
250,AL,4921532,Polymyxins,202003,5.0488,151.464,151.464,0.03
251,AL,4921532,Polymyxins,202004,6.2014000000000005,492.63120000000004,492.63120000000004,0.1
252,AL,4921532,Polymyxins,202006,6.1824,484.4248,484.4248,0.1
253,AL,4921532,Polymyxins,202007,1.0826,57.3778,57.3778,0.01
254,AL,4921532,Polymyxins,202008,5.1273,287.1288,287.1288,0.06
255,AL,4921532,Polymyxins,202009,5.0528,282.9568,282.9568,0.06
256,AL,4921532,Polymyxins,202010,1.3089,235.602,235.602,0.05
257,AL,4921532,Polymyxins,202011,10.222,572.432,572.432,0.12
258,AL,4921532,Polymyxins,202012,2.2677,293.118,293.118,0.06
259,AL,4921532,Quinolones,202001,39557.6702,498134.5896,338960.7222,68.87
260,AL,4921532,Quinolones,202002,36324.0107,459927.7417,311915.693085,63.38
261,AL,4921532,Quinolones,202003,37435.025,485710.1052,325850.556485,66.21
262,AL,4921532,Quinolones,202004,26870.5483,369034.1264,227188.2017,46.16
263,AL,4921532,Quinolones,202005,26581.8297,370744.3956,221626.315025,45.03
264,AL,4921532,Quinolones,202006,28918.5634,401462.8022,240832.032505,48.93
265,AL,4921532,Quinolones,202007,30359.379,416343.2512,253816.6121,51.57
266,AL,4921532,Quinolones,202008,30133.1139,412578.2902,251368.0237,51.08
267,AL,4921532,Quinolones,202009,29931.9857,413429.2472,251518.94384,51.11
268,AL,4921532,Quinolones,202010,31044.7787,420113.9278,261397.073135,53.11
269,AL,4921532,Quinolones,202011,28629.5464,388451.864,242821.537395,49.34
270,AL,4921532,Quinolones,202012,31519.2172,420070.4716,269841.84062000003,54.83
271,AL,4921532,Tetracyclines,202001,51234.8526,1315829.5684,1138959.3163487709,231.42
272,AL,4921532,Tetracyclines,202002,47906.4841,1223963.3953,1060004.657982302,215.38
273,AL,4921532,Tetracyclines,202003,48147.6835,1280339.8901,1092144.520253698,221.91
274,AL,4921532,Tetracyclines,202004,31345.0803,915911.2974,758216.9172399979,154.06
275,AL,4921532,Tetracyclines,202005,30717.2265,903942.9589,742800.9694063122,150.93
276,AL,4921532,Tetracyclines,202006,34081.450600000004,1008871.5021,827803.376554834,168.2
277,AL,4921532,Tetracyclines,202007,35385.6083,1030605.9378,851707.6363386274,173.06
278,AL,4921532,Tetracyclines,202008,34884.0309,1030644.2220000001,852028.8192821983,173.12
279,AL,4921532,Tetracyclines,202009,35029.4827,1030576.6692,854783.5510211441,173.68
280,AL,4921532,Tetracyclines,202010,37996.6793,1114663.8115,927725.4670546514,188.5
281,AL,4921532,Tetracyclines,202011,36887.7003,1056450.118,882247.0677579576,179.26
282,AL,4921532,Tetracyclines,202012,42783.6915,1193221.5585,1008012.3034816755,204.82
283,AL,4921532,Trimethoprim and combinations,202001,34306.7569,1104603.1316,1228436.1328438679,249.6
284,AL,4921532,Trimethoprim and combinations,202002,31717.3129,1017809.1941,1132475.4454200629,230.11
285,AL,4921532,Trimethoprim and combinations,202003,33208.4685,1082892.0444,1203717.6536500477,244.58
286,AL,4921532,Trimethoprim and combinations,202004,27567.4309,846700.077,996094.3286589722,202.4
287,AL,4921532,Trimethoprim and combinations,202005,29756.0785,904221.6241,1063606.2439719222,216.11
288,AL,4921532,Trimethoprim and combinations,202006,32895.5143,1009950.4834,1171119.1264257813,237.96
289,AL,4921532,Trimethoprim and combinations,202007,33858.8431,1082435.8001,1215163.1752905673,246.91
290,AL,4921532,Trimethoprim and combinations,202008,33069.096,1045884.8994,1182220.3609999479,240.21
291,AL,4921532,Trimethoprim and combinations,202009,32495.4063,1025061.0194,1166535.08095135,237.03
292,AL,4921532,Trimethoprim and combinations,202010,32584.627,1000134.0683,1166790.2738613968,237.08
293,AL,4921532,Trimethoprim and combinations,202011,28773.2478,860399.4687,1028227.3417064246,208.92
294,AL,4921532,Trimethoprim and combinations,202012,29744.482500000002,885322.4378,1074052.797545635,218.24
295,AR,3030522,Aminoglycosides,202001,176.9171,5217.4822,1167.74003594636,0.39
296,AR,3030522,Aminoglycosides,202002,164.9573,3855.7955,1212.9606892699999,0.4
297,AR,3030522,Aminoglycosides,202003,165.7811,4927.5353000000005,1448.46084475882,0.48
298,AR,3030522,Aminoglycosides,202004,102.5599,3977.9935,737.65046298,0.24
299,AR,3030522,Aminoglycosides,202005,116.5355,2305.425,1018.52626473,0.34
300,AR,3030522,Aminoglycosides,202006,162.17430000000002,4431.6669999999995,1864.49964169,0.62
301,AR,3030522,Aminoglycosides,202007,157.8825,3806.4154,1133.9133567075,0.37
302,AR,3030522,Aminoglycosides,202008,174.0519,4082.5502,946.66369524,0.31
303,AR,3030522,Aminoglycosides,202009,154.2953,2994.0522,493.07712742504003,0.16
304,AR,3030522,Aminoglycosides,202010,169.3208,4277.2677,720.6160374274999,0.24
305,AR,3030522,Aminoglycosides,202011,163.4086,2082.7237,313.84239057,0.1
306,AR,3030522,Aminoglycosides,202012,178.8905,3945.5719,1481.92923139088,0.49
307,AR,3030522,Broad-spectrum Penicillins,202001,92619.6122,5339518.3686,848155.4983878525,279.87
308,AR,3030522,Broad-spectrum Penicillins,202002,91850.2356,5738837.566000001,847540.1868066667,279.67
309,AR,3030522,Broad-spectrum Penicillins,202003,78839.4491,4454101.3361,728722.2449998843,240.46
310,AR,3030522,Broad-spectrum Penicillins,202004,37004.2875,1575903.7685,347876.606088629,114.79
311,AR,3030522,Broad-spectrum Penicillins,202005,35871.3146,1487007.6403,326865.40810833336,107.86
312,AR,3030522,Broad-spectrum Penicillins,202006,43699.3526,1835711.8969,387991.088618296,128.03
313,AR,3030522,Broad-spectrum Penicillins,202007,47312.8004,2037017.5507,420104.4390483333,138.62
314,AR,3030522,Broad-spectrum Penicillins,202008,45661.9233,2011085.8718,405559.124975,133.82
315,AR,3030522,Broad-spectrum Penicillins,202009,52050.4516,2507888.7240999998,464736.51313333336,153.35
316,AR,3030522,Broad-spectrum Penicillins,202010,52334.902799999996,2450494.8249,469070.13019166666,154.78
317,AR,3030522,Broad-spectrum Penicillins,202011,49998.780099999996,2452553.3305,448000.33550166665,147.83
